-1.0099,-1.4879,-1.8707,-1.0286,1.1677,-0.93503,-0.98235,0.97968,1.116,-1.039,-1.0284,-0.87195,-0.892,0.96102,-0.93698
-1.4515,-2.6183,-2.9398,-1.6963,1.1993,-1.8572,-1.563,1.1768,1.3847,-1.7875,-1.6962,-1.2974,-1.9073,1.2251,-1.1953
-1.2915,-2.0964,-1.1943,-1.5179,1.7094,-1.5532,-1.4071,0.86105,1.69,-1.5464,-1.518,-1.1563,-1.5997,1.5253,-1.1267
-1.3368,-2.0558,-1.3084,-1.5046,0.88638,-1.6908,-1.3979,1.2039,2.0688,-1.5494,-1.5044,-1.2354,-1.7485,0.3736,-1.1461
-1.4439,-2.1969,-3.0139,-1.7015,1.2818,-1.8575,-1.5548,0.73406,2.2873,-1.7323,-1.7013,-1.4038,-1.9404,1.0738,-1.1936
-1.2078,-1.3342,-1.9881,-1.3565,1.8799,-1.4231,-1.2752,1.1005,1.5419,-1.3599,-1.3581,-1.1443,-1.5056,0.8963,-1.0822
-1.2563,-0.93279,-0.92924,-1.3998,0.74515,-1.4083,-1.3325,1.1769,0.12848,-1.558,-1.3999,-0.89556,-1.3722,1.608,-1.1108
-1.4022,-1.6806,-2.2784,-1.6224,1.8041,-1.7613,-1.4782,1.2518,1.8864,-1.7207,-1.6222,-1.5031,-1.8437,0.79946,-1.1784
-1.0701,-0.8748,-0.84231,-1.2434,1.6383,-1.1565,-1.1298,0.71395,1.2729,-1.1788,-1.2448,-0.95515,-1.1706,1.0545,-1.0057
-1.4816,-2.2807,-3.2525,-1.757,1.4121,-2.0011,-1.6096,0.61374,1.7037,-1.8902,-1.7571,-1.4637,-2.0912,0.40739,-1.2062
-1.4752,-2.4841,-3.2328,-1.7261,1.3956,-1.902,-1.5915,0.7787,2.0419,-1.8287,-1.726,-1.4357,-1.9864,1.2687,-1.2027
