1.0302,0.87802,1.1476,0.93866,-0.45098,0.91047,1.0309,-1.0919,-0.24662,1.1827,0.93862,5.2607,0.69024,-0.92818,0.88343
1.2216,1.0347,1.1905,1.016,-0.90213,0.97861,1.207,-1.1595,-0.49064,0.82412,1.0168,2.4202,0.87143,-1.0934,0.96907
0.95067,0.83982,1.0101,1.189,-0.76799,1.0688,1.0807,-1.1941,-0.40821,0.813,1.1897,1.6189,0.97946,-0.79694,0.99646
1.1484,0.96882,-0.059307,1.0524,-0.99597,1.4045,1.1075,-0.50186,-0.61655,0.62189,1.0531,-1.3188,1.3827,-0.4068,1.1657
1.331,1.0395,0.97096,1.1075,-0.70602,1.3164,1.1284,-0.84857,-1.0677,1.1618,1.108,0.78181,1.291,-0.55297,1.3115
0.23111,0.69276,0.96385,0.033749,-0.16317,0.33617,0.074489,-0.60527,0.49273,0.42255,0.034173,0.97019,0.24068,0.082031,-0.0092276
0.59549,0.98951,0.70992,0.35605,-0.42412,0.47608,0.57076,-0.54663,0.32634,0.18473,0.35667,-0.5967,0.48696,-0.78566,0.30373
0.76573,0.88427,0.8877,1.0586,-1.0777,1.0692,0.91992,-0.86065,-0.88552,0.72855,1.0592,0.13766,1.2152,-0.53769,0.89885
0.80126,1.0541,0.95738,0.66017,-1.2445,0.4219,0.74377,-1.0378,-0.60276,0.22177,0.66073,0.16868,0.36972,-1.1622,0.49745
1.4301,0.8821,0.81615,1.235,-0.32465,1.5746,1.3236,-0.7012,-1.433,1.5951,1.2351,-0.41017,1.3003,-0.53355,1.4124
0.79618,1.1542,0.0033133,0.60511,-1.0237,0.26109,0.85574,0.58146,-1.4986,0.014083,0.6052,-0.97335,0.086985,-1.5567,0.33087
-0.072108,0.54052,0.82862,0.03864,0.23945,0.097985,0.018812,-0.69155,-0.072537,0.090106,0.038685,-0.035725,0.021539,-0.23877,-0.23092
0.45697,0.99701,0.763,0.3787,-0.53477,0.37719,0.4497,-0.41075,-0.90443,0.4848,0.37761,0.073255,0.47053,-0.71372,0.24568
2.0067,0.97517,0.81692,2.0438,-0.84924,2.2834,2.2069,-0.82093,-2.2292,1.5598,2.0428,0.38978,2.1697,-0.90078,2.4723
-0.71803,1.0472,0.26205,-0.93129,-0.7302,-1.2101,-0.76953,-0.60752,1.1741,-1.2077,-0.93105,-0.89443,-1.2304,-1.1423,-0.92754
0.43625,0.86811,1.0311,0.78784,-0.047718,0.81746,0.64929,-1.1917,0.4195,0.76845,0.78825,2.4857,0.87817,-0.40962,0.44502
1.2976,0.89921,0.6174,1.3802,-0.94939,1.3324,1.377,-0.66845,-0.9028,1.5094,1.3791,-0.12021,1.1524,-0.89694,1.2854
0.51277,0.89213,1.0193,0.54593,-0.51759,0.97088,0.47472,-0.61587,0.10407,0.55446,0.5449,0.83743,1.0869,0.20067,0.53645
1.3786,1.0324,0.96731,1.415,-1.25,1.1604,1.4148,-0.95784,-0.9582,1.2075,1.4135,-0.18152,1.1965,-1.1479,1.557
0.52969,0.86903,0.57514,0.66471,-0.42787,0.72633,0.51912,-0.40125,-0.39371,0.54692,0.66484,-0.52709,0.68857,-0.29017,0.35252
0.83619,1.1056,1.124,0.69489,-1.4073,0.38698,0.7471,-0.96292,0.011055,0.432,0.69522,1.8231,0.45115,-1.2183,0.66224
0.43922,0.70965,0.88469,0.31767,-0.14693,0.54351,0.28557,0.0039615,-0.44917,0.48725,0.31687,0.17612,0.43852,-0.074447,0.2811
